author,text,likes,published_at
@CharityAkoth-y7w,Hi obinna hope uko poa there these guy anaitwa Devrix da fubu plz ameimba nyimbo ya NITAOMOKA even your name iko poa plz try and support uyo kijana plzz,1,2025-07-31T06:17:24Z
@PATRICKMUGO-rx9hd,500m ya tz😂😂,2,2025-07-31T06:01:08Z
@AnoldLumwaji,Big up patelo na dee 👊,3,2025-07-31T05:47:45Z
@samwelwaweru3201,I like this guy vibe anadai hakuna kubuyaaa alafuu ametulia ❤😂 akilii nyingii brathee 🙏🫂,3,2025-07-31T05:35:23Z
@JulietWanjiru-rq1qn,Huyu msee ni mreal,1,2025-07-31T05:23:33Z
@lindahojwang7936,"Aty Diana is 29??? Pwaaahaaaahaaa 🤣🤣🤣🤣🤣 eiiishhh enyewe age is just a number,she looks 45",1,2025-07-31T04:46:15Z
@irinenyaboke8504,Nani anawatch saa hii Thursday,3,2025-07-31T04:35:05Z
@Shiku2026,Blessings to this couple,1,2025-07-31T04:35:03Z
@juliusmutianga8982,I taught this boy sometime back at k-south( Middle south school),0,2025-07-31T03:05:34Z
@sospetermola3902,Msee wa Glucoch,0,2025-07-31T01:41:27Z
@EstherKaranja-e6y,Obina c unisaidie nlipe hao isifugwe,0,2025-07-31T01:33:35Z
@EstherKaranja-e6y,Mm moja wao,0,2025-07-31T01:30:14Z
@telmoworldmedia,This boy is so visionary. Husband of the year.,21,2025-07-31T01:15:52Z
@kennedymwirigi928,"Jamaa anapretend kulead hii interview,Juu Diana anawezabonga achomee😅",1,2025-07-30T23:59:50Z
@KAGOKAMAU,obinana bana show yako n kama kunona bahati na bwana yake dayana,1,2025-07-30T23:51:02Z
@Hooks96,this whole thing about patello and dee is scripted. kinda dark.,1,2025-07-30T23:13:35Z
@MaryNyambura-l4u,Anampanguze mdomo,0,2025-07-30T22:45:55Z
@giddyakali27,Obinna was very professional and objective in this interview,2,2025-07-30T22:17:02Z
@Emanueltv-,He'd to watch,0,2025-07-30T21:52:14Z
@marjolennekesa1609,This was a must watch,0,2025-07-30T21:51:16Z
@misschelaa86,Watching on 31st july 1247am views at 483k....ikifika 1m in 7 days mnilikie❤,8,2025-07-30T21:48:19Z
@wilsonkaruga6847,Ghetto bangi haiichangi kichwa,0,2025-07-30T21:32:06Z
@KevinAndias,Aki waluhya😅😂,0,2025-07-30T21:29:55Z
@mc_shepher,They look lovely❤😂🎉🎉🎉,0,2025-07-30T20:47:43Z
@irenekibuti2112,It’s Lavington for me 😂😂,2,2025-07-30T20:38:48Z
@JM_VibesPodcast,🔥,0,2025-07-30T20:34:45Z
@hillaryke9111,"Captain , Morgan",0,2025-07-30T20:27:35Z
@stacymseri6270,Captain Morgan siku zote 💯,2,2025-07-30T20:22:34Z
@kenyan_politics,"The positivity in this video is unmatched,respect kenyans❤",0,2025-07-30T20:16:08Z
@t.e.k.e8584,"Watching in support of Dee... Congratulations Sweetie you deserve all the happiness and blessings. Big up Patelo, thank you for honouring such an amazing lady, may God bless your union 🙏🏻🙏🏻🙏🏻 Amen",3,2025-07-30T20:15:46Z
@mkmedia3006,"I like how Obinna is patient with his team,when things are not running well at the beginning 😊",0,2025-07-30T20:14:58Z
@shaddy522,Best Obinna interview in 2025,0,2025-07-30T20:12:46Z
@Reine924,"Wueh, this interview! 😂😂",0,2025-07-30T20:08:08Z
@esthersammy6440,"😂😂😂😂14 Bora
14 supuu along lilo😂😂",0,2025-07-30T20:05:21Z
@LucyKinyua-fx3lc,Tuekewe subtitles za Kiswahili 😂....I feel lyk a feilya🥹,0,2025-07-30T19:57:51Z
@JM_VibesPodcast,The more you dig on to the question the more you get confused 😂😂😂🙌🙌🙌 I like Patelo aki ❤❤❤😂😂,0,2025-07-30T19:33:44Z
@GraceMbuiyu-q6n,It is my first day watching obinna show it was lovely and nice I enjoyed my self I wish you the happiest marriage Dee and partelo,0,2025-07-30T19:20:43Z
@JM_VibesPodcast,Patelo to the world 🙌🙌🙌 I hope some men can learn something from him ❤❤❤ kila mtu afagiee Kwake😂😂😂,1,2025-07-30T19:16:31Z
@NairobianBarbie,Kwani obinna ameva goro kwa mkono  ya left🤣🤣🤣🤣,1,2025-07-30T19:08:04Z
@njokigacheru1025,𝐈𝐟 𝐬𝐮𝐛𝐦𝐢𝐬𝐬𝐢𝐨𝐧 𝐰𝐚𝐬 𝐚 𝐩𝐞𝐫𝐬𝐨𝐧. 𝐒𝐡𝐞 𝐢𝐬 𝐰𝐢𝐬𝐞. 𝐒𝐡𝐞 𝐤𝐧𝐨𝐰𝐬 𝐡𝐞𝐫 𝐩𝐥𝐚𝐜𝐞.,0,2025-07-30T18:56:33Z
@rowlannyaga9234,At last obinna amepata guests haezi pimapima ufala...treading carefully😂😂,0,2025-07-30T18:38:42Z
@anastacianteere9244,I like how D is submissive and cool❤,0,2025-07-30T18:31:55Z
@lizeliza4849,Mihandarati wewe😂😂😂,0,2025-07-30T18:16:14Z
@cosmastv,Mmenotice kijana inacontroliwa na mbogi ndo abonge deaighn anaangalia kando🤣🤣,0,2025-07-30T18:05:06Z
@cosmastv,Apo kwa age hapana 🤣🤣🤣,0,2025-07-30T18:04:11Z
@jeffkarteloh5015,Patelo for president...yut fi yut🔥💯,0,2025-07-30T18:00:08Z
@pmartinofficial7439,Police waizi dio hao,0,2025-07-30T17:58:01Z
@pmartinofficial7439,Something that DCI need to intervene with,0,2025-07-30T17:57:03Z
@vidasianyusuph3605,Nan anawatch saa hii apige like from 🇹🇿 🇹🇿 🇹🇿,4,2025-07-30T17:49:56Z
@tinderbox-withtinda3504,"No way that wedding cost 500 Milli. But from a **cough** money laundering perspective - I'll accept that figure 😅

Also..... If D is 29, I'm 10.
When I get to D's age, I will do exactly what she has done.  Find me a toy boy who loves life as much as Partelo does.

I hope he lives a long life and doesn't end up getting caught up in anything crazy.",2,2025-07-30T17:45:22Z
@AshleyKabee,Mimi na sheng hatupendani aki😂😂😂😂 kuna google translate plz,0,2025-07-30T17:35:49Z
@pmartinofficial7439,Obinna wewe nimuoga pia huyo sijui munez system ya waoga pia the hol Chanel yako niyawaoga dio mnadanganywa na waizi mukiona hamuezisema in that single show nothing you helping genz  brathi ikae hapo uonange uoga yako wewe na munezi wako you look like huyo diana that wat you are,0,2025-07-30T17:34:22Z
@machimokoUnderscore,1st 7 minutes is a waste of time joh,0,2025-07-30T17:29:46Z
@boboyann,Dee anacheka story za jaba from her babe😂😂😂😂,7,2025-07-30T17:13:42Z
@hezrontrekker,Nan anawatch 30 july usiku,6,2025-07-30T17:06:04Z
@Muthoni-z3n,Kumi na nne supuu😊,0,2025-07-30T16:43:57Z
@graceanjia9814,"Mumeskia ukitaka kuomoka ni UOMBE,PIGA BIDIII,PIGA TIZIII😂😅",0,2025-07-30T16:39:45Z
@KELVIN01156,😂😂😂26/70,0,2025-07-30T16:26:32Z
@MCLYNN_LIEN,"Tbh Dee is younger than 29yrs. 
❤",0,2025-07-30T16:21:52Z
@Mosh-p5f,Kenyans Ni either madwanzi ama Ni hypocrisy...wakina Esther musila Na Betty kyalo hawapumui Kwa mtandao juu ya kudate younger men..Hawa wamesema wako 29yrs Na mtoto ako 20yrs Na watu wanaigia box! So ni uwongo ndio mnapenda no wonder kasongo ndio Prezzo 😂😂,1,2025-07-30T15:54:22Z
@JaneAkai-u9h,Sijawai watch interviews za obinna lakini hii imenileta😂😂,0,2025-07-30T15:37:22Z
@beingwinnie1890,Dee is like the queen of the south,0,2025-07-30T15:23:15Z
@pmartinofficial7439,Hio sio arusi ya magenz ni arusi ya waizi,0,2025-07-30T15:18:21Z
@beingwinnie1890,Wooooow is all i can say the aura is so🔥🔥🔥🔥 all the best,0,2025-07-30T15:18:09Z
@Get2terry,I like their vibe ❤❤,0,2025-07-30T14:54:42Z
@gracenjeri1850,The best wedding..realest love❤,0,2025-07-30T14:43:22Z
@stanleysstar,"no one ia talking about how professional Obinna is🔥🔥🔥🔥, daaamn this interview was liiiit, my first time watching a whole interview here, enyewe mapenzi ni kama tu ya partello na deee🤩🤩",49,2025-07-30T14:40:26Z
@BhokeLucas,Obinna ....manze I love you show buana .....na pia napenda u interview Dem wa FB 😅😅...napenda huyo dem sana  I like how they talk 😮,0,2025-07-30T14:37:31Z
@jane-fit1658,❤❤❤,0,2025-07-30T14:37:03Z
@katewa9112,I really like his deep voice🎉,0,2025-07-30T14:34:00Z
@BhokeLucas,Yoh ....manze napenda u interview culture production and kartelo .,0,2025-07-30T14:33:11Z
@DISMASMAKOKHA-us3nc,Napenda venye huyu madam anacheka😂😂,0,2025-07-30T14:32:07Z
@elvismawayah9404,"top shota 👊👊,",0,2025-07-30T14:19:12Z
@WHITEJOS,Captain Morgan 😂😂😂😂😂,1,2025-07-30T14:03:54Z
@SparrowLeesh,Firsttime watching mahn😂,1,2025-07-30T14:02:44Z
@antonynyaga3304,The more you dig in to the question the more you be confused 😂😂,6,2025-07-30T14:02:44Z
@tessmuthui1051,Is anyone going to ask if these people are drug dealers? 😂😂😂,2,2025-07-30T14:02:11Z
@musabivan2918,Huyu dem akibonga ndio unaeza tambua ni kashosho😅😅😅😅😅,0,2025-07-30T13:47:32Z
@BlessedfavouredmaggieofChrist,59:06 hehe ... like a cute baby boy..............  nataka kususu,4,2025-07-30T13:44:27Z
@bettieangela3957,Uyu dem kanafanana hii emoji ya  😊😊,2,2025-07-30T13:43:11Z
@Mskungu,"Wedding ni 500Million 
Onions;Aje??
Patelo;Hivyo 😂🫴🫴",0,2025-07-30T13:39:43Z
@gojobizaro,yes guys please hit 1 million subscribers. I've already subscribed💖💖💖💖💖,0,2025-07-30T13:31:38Z
@susana33988,"😂😂😂 wako funny ,wanafurahishaaa😅",0,2025-07-30T13:31:20Z
@Mskungu,"Mentor,Msanii,youth leader, Wueh 😂",0,2025-07-30T13:20:35Z
@sarahgakuru4947,Dee ako 29 na first born ako 21😂😂😂😂,0,2025-07-30T13:18:03Z
@sarahgakuru4947,Kama hawakuwa wanataka kufunguka walienda interview kufanya nini,0,2025-07-30T13:17:40Z
@HollySantoz,silver's makes no sound izo mabati umevaa zisikuchoche,0,2025-07-30T13:11:58Z
@njuguna_charles,galbladder yoo,0,2025-07-30T13:10:11Z
@Abc-mi9le,Si Kwa ubaya but hio sura sio ya 29   ni 39 👋,0,2025-07-30T13:00:38Z
@Abc-mi9le,Si Kwa ubaya but hio sura sio ya 29   ni 39 👋,0,2025-07-30T13:00:39Z
@megkarugi9665,"Maybe she is on a mission, I don’t trust her iam sorry my opinion though",1,2025-07-30T13:00:21Z
@Sherrif-o3y,Kijana ameolewa,0,2025-07-30T12:53:49Z
@MwendaMurungi-k8m,"Jamaa amenichanganya bana,nimecheka karibu nimwage chai yangub na sukuma hapa.",0,2025-07-30T12:53:11Z
@kevynnash107,What is this guy chewing😅 na haishi kwa mdomo,0,2025-07-30T12:47:53Z
@MaggieActress-c8j,Anyone from tiktok akuje tudinyane😂😂😂😂😂😂😂😂,6,2025-07-30T12:43:06Z
@ahmedclara2517,The best ❤❤❤I wish you all the best,0,2025-07-30T12:28:37Z
@njuguna_charles,"NO,the more you dig into the qestion the more you get confused😆😆😆😆😆. I can answer that question more further huyu jamaa ako fitty baaaaaana",0,2025-07-30T12:25:31Z
@kevaskimani7763,nani ana watch wednesday apige like😅,0,2025-07-30T12:21:35Z
@BlessedfavouredmaggieofChrist,DCI AND KRA    JOINED THE LIVE hehehe,0,2025-07-30T12:07:17Z
@gladystinah5928,Mrembo ametulia vizuri,0,2025-07-30T11:54:09Z
@janejanenjeri8350,Nataka confidence ya huyu genz,0,2025-07-30T11:53:34Z
@janejanenjeri8350,I think this is dream come true for madame,0,2025-07-30T11:51:38Z
@Dianadee-y5g,Governor ama President 😂😂😂....hizo zingine amewaachia😂,0,2025-07-30T11:45:14Z
@snganga1,"Wazazi walikubali, strangers wanahate- Dunia ina mambo kweli😂😂😂 Congrats na Idumu",1,2025-07-30T11:43:09Z
@Dj-pyke254.,"CONGRATULATIONS for Partelo and Daina, Partelo interview was amazing",0,2025-07-30T11:43:02Z
@miyogojohn,Aty yeye ni youth leader and a mentor 😅na hivo ndio watu wanaomoka😅😅,0,2025-07-30T11:41:40Z
@judithmwangi6192,KRA wanafanya warm-up. 😄😄,1,2025-07-30T11:34:44Z
@malcolmgogo4954,Mombo ya gen z ni ngumu wuuuue😂,0,2025-07-30T11:28:34Z
@deoproductiondadizo1676,"HAYAA, HII MOTORCADE ILINIPITA PALE MIHANGO KUMBE NI HUYU ALIKUWA AKIFANYA WEDDING",0,2025-07-30T11:28:28Z
@siredwardnganga9313,Wenye tunawach kama hakuna traffic wapi likes 👍,0,2025-07-30T11:21:47Z
@dennislugo1110,Anasukuma gunga acha kuhoji vitu zengine watu watafutwe na DCI,0,2025-07-30T11:11:08Z
@ChristineMuthoni-s6x,"huwezi dumu na unafanya crime,, nice one 🌺🌺🌺",0,2025-07-30T11:08:21Z
@E_Wamborghini,I needed to understand.... And I did understand. He's a ghetto dude but his wisdom is lit! But for his sake and the sake of his wife and loved ones let him tone down the Captain Morgan otherwise it will tone him down!,1,2025-07-30T10:58:04Z
@038-melvoofficial,Nimezoea Zabeh lakini hii nayo ya patelo imeweza🎉,0,2025-07-30T10:52:53Z
@Alice-kl9zt,Pesa wacha tu,0,2025-07-30T10:52:33Z
@mfalmejanja3712,Bliss 😂😂😂😂😂😂😂,0,2025-07-30T10:49:53Z
@carniarrow,I wish them well. I am not a prophet of doom but this might not end well. They look gangish. I could be wrong.,0,2025-07-30T10:46:07Z
@Janemuthoni289,So huyu bibi pia ni GENZ??,0,2025-07-30T10:44:13Z
@NosipoKama,The figures I swear 😂😂😂,0,2025-07-30T10:28:53Z
@shamu456,"Obinna Kam macha, you're funny!!! Interview fulani...hata Churchill",0,2025-07-30T10:20:12Z
@I_amBrvno,Arsenall wuehhhh🎉,1,2025-07-30T10:19:37Z
@daisywanja5586,In my head am learning new sheng words nikizisahau…Maruchepe na machura Ndizo zimestick 😂,0,2025-07-30T10:16:23Z
@LUCIA-K,Dee English niya kidosi,0,2025-07-30T10:16:11Z
@tobiasilabonga5067,Partello ako na vibe sana😂😂😂😂😂😂,0,2025-07-30T10:00:14Z
@bonaventurengii,"The guy is intelligent, quick-witted &percepted; kudos🎉",0,2025-07-30T09:46:50Z
@vinayodo4495,Mmi kwanzi siskii hii lugha,0,2025-07-30T09:27:43Z
@Iannoh_codm,mnipee username zao😂,0,2025-07-30T09:22:42Z
@guzmandulamkali6810,wedding ime cost 500million weeeh 😂😂obinna hizi ni vitu una faa kucut pliz 😂😂😂,1,2025-07-30T09:20:51Z
@blessedwecline,😂😂😂,0,2025-07-30T09:13:57Z
@Lover_stone,barshosho massive,0,2025-07-30T09:03:14Z
@CatherineMutindi-x2j,Kama unawatch ukicheka 😅 piga like tukisonga,0,2025-07-30T08:51:39Z
@KK-yv9fl,Napenda maboy wa ghetto ubaya ni pesa hawananga so imagine huyu ako na pesa😊,0,2025-07-30T08:50:44Z
@CatherineMutindi-x2j,Kama unawatch ukichela piga like tukisonga,1,2025-07-30T08:50:19Z
@Cyberplus155,This lady is a gem bana,4,2025-07-30T08:48:59Z
@judytemo6523,Beautiful couple I enjoyed the interview ❤❤❤❤,0,2025-07-30T08:37:46Z
@eve.kalekye,"18.00 Kutamani utatamani,si rahisi😂😂😂😂😂 vibess💯",0,2025-07-30T08:35:31Z
@FireBoy77-f1k,Huyu siakue running mate wa Babu,0,2025-07-30T08:30:17Z
@bettymburu1606,Management of ground 😂😂,1,2025-07-30T08:28:56Z
@EstherNambozo-h4r,God fast prayer is the focus alafu piga bidi👏,0,2025-07-30T08:26:08Z
@sallyombajo7023,Aki Patelo si nimuongo😂😂😂😂,1,2025-07-30T08:22:40Z
@damarismaina839,"Waiting for someone to translate all the sheng on this video, 😂",0,2025-07-30T08:18:16Z
@arakanyaminde6784,ivo tu🫰😂,0,2025-07-30T08:14:36Z
@josejose3760,The most boring guests ever,0,2025-07-30T08:13:19Z
@standarddailytrends8367,Wapeleke huyu jamaa Rehab,1,2025-07-30T08:08:41Z
@LucyWambui-nx8yg,"Vile nime invest na hii relationship 
Msiwaroge ❤",0,2025-07-30T08:08:28Z
@prettyroseakatheblackestqu4958,I love this,0,2025-07-30T08:02:12Z
@sallyombajo7023,"Their so much to this couple than we know, a lot of theatrixx in the studio🤣. Nyinyi pia mjue kuficha white!",0,2025-07-30T08:00:27Z
@MJ-bd2mh,"This guy is so learned in life, 
He can make the difference.❤Patello to the 🌍",5,2025-07-30T08:00:16Z
@kimanianthony265,This is a psy op.,0,2025-07-30T08:00:14Z
@naftalimiheso249,"In short kijanaa ameekwa na mumama wa Harrier. Shosh Mbilia Bel. Izo mabati ameeka kwa meno zinamsumbua, anashinda amenyonya meno. Ati amesema ni majambazi wa mtaa?!",0,2025-07-30T07:59:45Z
@6ix9ine_editz1,Hatudai  madem maruchepe,1,2025-07-30T07:47:17Z
@sarahwangari4682,Handicap 8 is great gal,0,2025-07-30T07:45:38Z
@BoboDee-h1q,Kartelo akam aone msay apa amamulikisha,0,2025-07-30T07:43:57Z
@MORRISI-l3n5l,Obina u3lewi kitu,0,2025-07-30T07:38:52Z
@mutaidiane8091,Why do you look shy Obinna?,0,2025-07-30T07:38:06Z
@MORRISI-l3n5l,Wakenya bana 😂❤❤,2,2025-07-30T07:35:40Z
@isaackulei9356,the only OBINA show I have ever watched to the end,0,2025-07-30T07:31:30Z
@gracemuigai4037,Hawa wako high kabisaa. Aty 1st born 20 years😃😃😃😃,0,2025-07-30T07:12:21Z
@MasunIbrahim-r5o,Atii 500M hyo ni uwongo 😂,0,2025-07-30T07:11:43Z
@sadamdamxa3309,Obina i want you to host a muslim shekh name idris from kibra we want him to tell us about uridhi ya mtoto wa nje ya ndoa,0,2025-07-30T06:48:16Z
@theroyalfamkisieros8114,Where is this money coming from?😂😂😂😂,1,2025-07-30T06:43:32Z
@BoboDee-h1q,Obizzy na wewe ushinde apa ukifuata Amberay badala utafute Diana wako mwenye mang'ondo,1,2025-07-30T06:42:16Z
@CaroKwamboka-r7p1p,❤❤❤❤❤,0,2025-07-30T06:37:39Z
@Tucansyd,"The guy is very masculine, most men get upset with women for choosing bad boys but the reason women choose bad boys hata gang members is that the exude masculinity, leadership and they are very loving, provider mentality Pia hata Kama hana a corporate job. But patana na hizi sampuli ingine ego iko high no leadership and a true leader knows he’s in charge hawa wana clue 😂 nko Australia rusheni mawe 😂😂😂😂",0,2025-07-30T06:34:23Z
@NereaAtieno-l9f,As long as they're not thieves😂....wamenibamba😅,0,2025-07-30T06:32:13Z
@sadamdamxa3309,Mendoza queen of the south,0,2025-07-30T06:31:52Z
@daisycherotich1359,Obinna you are the best😂😂😂,0,2025-07-30T06:30:47Z
@jumajohn6650,"Ukishasikia online work.
Jua tu ni washwash",0,2025-07-30T06:25:48Z
@mulongo-78,Anyone else who is just going through other people's comments like me here...🤚🤚,1,2025-07-30T06:24:44Z
@hammatonnjue5429,One thing na life ukionyeshana meno kwisha wewe. Mziza ni msmart uyu anaku shapre ya livity ukijua God alafu ujijue,0,2025-07-30T06:17:12Z
@gladysmureithi1809,Obina leo umepatikana....,0,2025-07-30T06:12:10Z
@judymutisya7721,Obina tuletee Prezzo Moulding from Ukambani,0,2025-07-30T06:04:27Z
@virginiahwamahiu7312,The gal is 29 do she for a bay at 9yrs and the hubby was 6yrs .What a beautiful love story,0,2025-07-30T06:02:26Z
@tonnymawejje2644,And finally chuom mbaya ndio zao😂😂 no sugarcoating can hide the truth about the kind of hustle carried out by patello na mbongi yake in the wee hours of the night on the streets of Eastlands,0,2025-07-30T05:57:24Z
@katrinanie9989,He owned the interview,1,2025-07-30T05:56:52Z
@tommyleekeylong2894,Mgenje,0,2025-07-30T05:44:17Z
@Karimi_njagi,Nani amerudia  kuwawatch on Wednesday morning tukingojea zabe with kartelo and obbinna jioni😂😂😂❤❤❤,44,2025-07-30T05:38:57Z
@joseymriti022,😂😂bois ni vibe...alafu huezi kuwa fan wa mancity na Arsenal😂😂,0,2025-07-30T05:38:52Z
@tonnymawejje2644,Dee hapa anajiskizia vile obinna analishwa mauongo na haezicheka 😂😂😂,0,2025-07-30T05:35:29Z
@marymayoli5873,Interview and half💪🏾💪🏾💪🏾 with  patience and good vibes.🤣🤣 Never charge a book by the cover.👏🏾👏🏾👏🏾,0,2025-07-30T05:31:54Z
@tonnymawejje2644,Hustle ni gani ....that question hits so hard on this man 😂😂😂,0,2025-07-30T05:30:14Z
@katrinanie9989,I love the lies,0,2025-07-30T05:26:17Z
@Nyowiti,Subtitles for us who don’t understand the lingo…😢,0,2025-07-30T05:21:01Z
@elizabetholuoch2136,Mapenzi real mapenzi posh watu real,0,2025-07-30T05:13:00Z
@DorisKwamboka254,Mapenzi ya getto ni 💯 really not faking you can clearly see even the weeding kama itadumu itadumu simple 😂❤️❤️❤️❤️🔥,1,2025-07-30T04:56:32Z
@dorineanyika1182,Partelo anatoa lock mos mos...very composed ..@dee...wife material...ametulia tuu jatelo aongee,2,2025-07-30T04:54:11Z
@lilianjepkogei2351,Nimewatcha  kumi❤❤❤❤❤❤❤❤,0,2025-07-30T04:43:33Z
@jacklineochenga2948,Dee ana kiereere naobina utueke full video ya arusi,0,2025-07-30T04:26:07Z
@Ruth-z2z9l,The fact that madem na nguo zao za takataka hawakualikwa😂😂,1,2025-07-30T04:14:25Z
@jannynngunjiri1879,This woman is very beautiful and very very old.  Ni Mjaja si Mnyamavu,0,2025-07-30T03:48:32Z
@jeffoukoh9559,The lady is clearly not 29...,0,2025-07-30T03:29:32Z
@gracenyokabi-h5l,Lakini bibi hayuko 29 ako 35 hivi😅😅😅😅,1,2025-07-30T01:56:10Z
@christineKausi,Hii nayo nimependa mbaya 🥰🥰🥰😍😍one love,0,2025-07-30T01:52:56Z
@maryamkopa4540,bibiharusi anaka mzee😮,0,2025-07-30T01:50:30Z
@starkivisitv,Gangsta love,0,2025-07-30T01:06:36Z
@peterochieng1565,DEE THE BOSS LADY 😂,0,2025-07-30T00:37:00Z
@nancyomenta9531,"Niko hapa Leo, Dee ajoki miguu hata anyoroshe naona ame tip toe from start to mwisho😢",2,2025-07-30T00:27:10Z
